0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,label
0.4946897625923157,0.5112410187721252,0.5139166712760925,0.5101058483123779,0.501468837,0.4979759454727173,0.5542120337486267,0.5472089052200317,0.5305138826370239,0.48235636949539185,0.5504671335220337,0.5386599898338318,0.5197414755821228,0.4759121239185333,0.5371925830841064,0.5288987755775452,0.5138773918151855,0.4744102358818054,0.523536205,0.5188367962837219,0.5053197741508484,0.7129374742507935,0.6513943076133728,0.5764487385749817,0.5198901891708374,0.4666341543197632,0.6155254244804382,0.6529088020324707,0.6553050875663757,0.6463908553123474,0.6642208099365234,0.7012193202972412,0.6907436847686768,0.6819170117378235,0.7104112505912781,0.7388059496879578,0.7272475957870483,0.7129475474357605,0.7500861287117004,0.7670797109603882,0.7548314929008484,0.7458224296569824,thumbs_up
0.4890053868293762,0.5081300139427185,0.5159928798675537,0.5149766206741333,0.5077849626541138,0.5100691914558411,0.5593808889389038,0.5565503239631653,0.5435108542442322,0.49119359254837036,0.5440523028373718,0.537942111,0.5274353623390198,0.47785574197769165,0.520546556,0.5171403288841248,0.508027971,0.46962976455688477,0.49317359924316406,0.4887974262237549,0.4792950749397278,0.7535844445228577,0.7063427567481995,0.6471211910247803,0.5916566252708435,0.5425453186035156,0.7013963460922241,0.7404236793518066,0.7453345656394958,0.7404705882072449,0.7538237571716309,0.7949326038360596,0.7954896688461304,0.798146129,0.7984074354171753,0.8333615064620972,0.8360900282859802,0.8349076509475708,0.8338055610656738,0.8586209416389465,0.8642582893371582,0.8678531050682068,thumbs_up
0.4403699040412903,0.4639134407043457,0.4954807460308075,0.4977176785469055,0.4850504696369171,0.5098625421524048,0.5736379623413086,0.5596119165420532,0.5391795635223389,0.49518492817878723,0.555342436,0.5445306301116943,0.5266729,0.48024043440818787,0.531635046,0.5223263502120972,0.5062975883483887,0.4672779142856598,0.5028770565986633,0.49856773018836975,0.48690006136894226,0.871190608,0.8194973468780518,0.7584523558616638,0.6960474252700806,0.6433110237121582,0.8123789429664612,0.8627135753631592,0.856850266,0.8389031291007996,0.8542691469192505,0.9015277028083801,0.8955681920051575,0.8805379867553711,0.8923665881156921,0.926862895,0.926400363,0.918623149,0.9206333160400391,0.9391641020774841,0.9421391487121582,0.9396764636039734,thumbs_up
0.5804767608642578,0.5433240532875061,0.5196773409843445,0.4914928674697876,0.4570145905017853,0.5765742659568787,0.6137141585350037,0.6061139702796936,0.5901633501052856,0.6179318428039551,0.6400759220123291,0.6296443343162537,0.617124081,0.6521013975143433,0.6603158116340637,0.6524359583854675,0.6408418416976929,0.6804309487342834,0.6787481904029846,0.6677996516227722,0.6589781641960144,0.7628889083862305,0.6497915983200073,0.5426250696182251,0.4536803066730499,0.405129611,0.4712785482406616,0.39926236867904663,0.4412039518356323,0.47381970286369324,0.5011789202690125,0.4377322793006897,0.47427403926849365,0.5098450183868408,0.5444686412811279,0.4923146963119507,0.5193880796432495,0.5545207262039185,0.587794304,0.5431773066520691,0.5681453347206116,0.5966140031814575,thumbs_up
0.4025344252586365,0.42857876420021057,0.47501760721206665,0.4880814850330353,0.48070335388183594,0.5159022808074951,0.595494807,0.5695465207099915,0.5364261865615845,0.5094668865203857,0.5869237780570984,0.556649923,0.5220779180526733,0.5000666379928589,0.5686272978782654,0.5438288450241089,0.5143402814865112,0.4890897274017334,0.545145571,0.5250454545021057,0.49930670857429504,0.4167092442512512,0.3145216703414917,0.20272308588027954,0.11536003649234772,0.034698382,0.252752423,0.3017137944698334,0.31240034103393555,0.2966521978378296,0.33114174008369446,0.3682190179824829,0.3626493215560913,0.3477581739425659,0.40796721,0.42494428157806396,0.4169180989265442,0.4083545506000519,0.4742121398448944,0.47057950496673584,0.4619680643081665,0.4561607837677002,thumbs_up
0.3697032332420349,0.3944969177246094,0.4391028881072998,0.44561487436294556,0.42856454849243164,0.44379615783691406,0.5389421582221985,0.5127050876617432,0.48039698600769043,0.4297094941139221,0.5283898711204529,0.5020273327827454,0.4665853977203369,0.42046302556991577,0.509157658,0.4830878674983978,0.44968658685684204,0.4157083332538605,0.4826521873474121,0.46121907234191895,0.4313514828681946,0.4191725552082062,0.3255608081817627,0.2192792445421219,0.12590815126895905,0.038773865,0.27974778413772583,0.3363347351551056,0.3303249180316925,0.30742386,0.35963186621665955,0.4013803005218506,0.377111018,0.3557036519050598,0.430932879,0.45066916942596436,0.4298250377178192,0.41551485657691956,0.48949748277664185,0.4903509020805359,0.4729669690132141,0.4621562659740448,thumbs_up
0.2981592118740082,0.3270977735519409,0.33398404717445374,0.3184078633785248,0.29577675461769104,0.3028939366340637,0.37751609086990356,0.3899029493331909,0.3874468207359314,0.2812778353691101,0.3819153308868408,0.3820499777793884,0.3703589141368866,0.2759396731853485,0.3719346821308136,0.37264060974121094,0.3617744445800781,0.28189224004745483,0.35640114545822144,0.35660192370414734,0.3431895673274994,0.6343916058540344,0.5353574752807617,0.45168572664260864,0.398443341,0.33032745122909546,0.5324992537498474,0.5790018439292908,0.5757401585578918,0.5727893710136414,0.612533689,0.6503841876983643,0.6152675747871399,0.6039804816246033,0.6817241311073303,0.7000925540924072,0.6656358242034912,0.6480860710144043,0.7346233129501343,0.740036666,0.7015722990036011,0.6782647371292114,thumbs_up
0.4445652365684509,0.4320245385169983,0.4288786053657532,0.41936224699020386,0.397588849,0.47489678859710693,0.5370127558708191,0.5272226929664612,0.5045925974845886,0.49771785736083984,0.5514436960220337,0.5377958416938782,0.5145849585533142,0.5183886885643005,0.5583323836326599,0.5442190170288086,0.5231466889381409,0.5353571176528931,0.5608863234519958,0.5451637506484985,0.5277640223503113,0.6273505687713623,0.5306805372238159,0.42214706540107727,0.33790698647499084,0.28103625774383545,0.3702715337276459,0.3650355339050293,0.40488940477371216,0.4168834984302521,0.4117576777935028,0.41127467155456543,0.4467597007751465,0.45905008912086487,0.466898113,0.4610840082168579,0.4923233389854431,0.5065685510635376,0.5235306620597839,0.5086509585380554,0.5358710885047913,0.5501466989517212,thumbs_up
0.527451217,0.5089551210403442,0.49697884917259216,0.47920677065849304,0.4508529305458069,0.5441893339157104,0.5977382659912109,0.5915657877922058,0.5725624561309814,0.5730717778205872,0.6175927519798279,0.6078993678092957,0.5880832076072693,0.6007605195045471,0.6303852796554565,0.6204922199249268,0.6026664972305298,0.6244236826896667,0.6414197683334351,0.6287685632705688,0.6146949529647827,0.6559267044067383,0.554130495,0.4426725506782532,0.3583619296550751,0.3093845248222351,0.38430410623550415,0.3676660358905792,0.4081045389175415,0.42696240544319153,0.42116212844848633,0.4133681058883667,0.45279937982559204,0.4730488061904907,0.4711458683013916,0.463869184,0.49778950214385986,0.5203331708908081,0.5232162475585938,0.5142971873283386,0.5448168516159058,0.5640867352485657,thumbs_up
0.5266091823577881,0.502372146,0.48792994022369385,0.4713229238986969,0.44548872113227844,0.5425304174423218,0.5938204526901245,0.5853240489959717,0.5668414235115051,0.5720046758651733,0.6116831302642822,0.6003469824790955,0.5821484327316284,0.5963685512542725,0.6220147609710693,0.6125750541687012,0.5966869592666626,0.6163265109062195,0.6309535503387451,0.6211005449295044,0.609097958,0.6568958163261414,0.5588338375091553,0.44322165846824646,0.3551802933216095,0.3048287630081177,0.3823506236076355,0.361412376,0.40084028244018555,0.4228402376174927,0.41846203804016113,0.4019630551338196,0.4350222647190094,0.45899784564971924,0.46687787771224976,0.4502381682395935,0.4778623878955841,0.5019572973251343,0.5143258571624756,0.49562931060791016,0.519038975,0.5390761494636536,thumbs_up
